2013-10-24,147.99
2013-10-25,148.64
2013-10-28,148.84
2013-10-29,149.76
2013-10-30,148.9
2013-10-31,148.34
2013-11-01,148.78
2013-11-04,149.44
2013-11-05,148.99
2013-11-06,149.7
2013-11-07,147.78
2013-11-08,149.82
2013-11-11,149.79
2013-11-12,149.5
2013-11-13,150.64
2013-11-14,151.5
2013-11-15,152.16
2013-11-18,151.59
2013-11-19,151.28
2013-11-20,150.8
2013-11-21,152
2013-11-22,152.75
2013-11-25,152.68
2013-11-26,152.61
2013-11-27,153
2013-11-29,152.78
2013-12-02,152.56
2013-12-03,151.97
2013-12-04,151.8
2013-12-05,151.2
2013-12-06,152.91
2013-12-09,153.26
2013-12-10,152.74
2013-12-11,151
2013-12-12,150.52
2013-12-13,150.47
2013-12-16,151.43
2013-12-17,150.89
2013-12-18,153.53
2013-12-19,153.38
2013-12-20,154.17
2013-12-23,155.79
2013-12-24,155.42
2013-12-26,156.17
2013-12-27,156.18
2013-12-30,156.11
2013-12-31,156.83
2014-01-02,155.4
2014-01-03,155.26
2014-01-06,154.87
2014-01-07,155.86
2014-01-08,155.93
2014-01-09,156.03
2014-01-10,156.39
2014-01-13,154.39
2014-01-14,156.01
2014-01-15,156.87
2014-01-16,156.63
2014-01-17,155.97
2014-01-21,156.45
2014-01-22,156.54
2014-01-23,155.26
2014-01-24,151.95
2014-01-27,151.19
2014-01-28,152.14
2014-01-29,150.55
2014-01-30,152.24
2014-01-31,151.28
2014-02-03,148
2014-02-04,148.98
2014-02-05,148.73
2014-02-06,150.71
2014-02-07,152.67
2014-02-10,152.9
2014-02-11,154.61
2014-02-12,154.74
2014-02-13,155.48
2014-02-14,156.34
2014-02-18,156.56
2014-02-19,155.47
2014-02-20,156.38
2014-02-21,156.3
2014-02-24,157.01
2014-02-25,156.95
2014-02-26,156.95
2014-02-27,157.86
2014-02-28,158.21
2014-03-03,157.09
2014-03-04,159.34
2014-03-05,159.37
2014-03-06,159.9
2014-03-07,159.86
2014-03-10,159.89
2014-03-11,158.99
2014-03-12,159.1
2014-03-13,157.34
2014-03-14,156.89
2014-03-17,158.31
2014-03-18,159.42
2014-03-19,158.57
2014-03-20,159.45
2014-03-21,158.93
2014-03-24,158.26
2014-03-25,159.02
2014-03-26,157.87
2014-03-27,157.53
2014-03-28,158.24
2014-03-31,159.59
2014-04-01,160.67
2014-04-02,161.2
2014-04-03,160.97
2014-04-04,159.01
2014-04-07,157.29
2014-04-08,157.97
2014-04-09,159.66
2014-04-10,156.27
2014-04-11,154.84
2014-04-14,156.11
2014-04-15,157.15
2014-04-16,158.84
2014-04-17,159.01
2014-04-21,159.61
2014-04-22,160.31
2014-04-23,159.93
2014-04-24,160.28
2014-04-25,158.98
2014-04-28,159.47
2014-04-29,160.25
2014-04-30,160.76
2014-05-01,160.77
2014-05-02,160.5
2014-05-05,160.84
2014-05-06,159.42
2014-05-07,160.37
2014-05-08,160.18
2014-05-09,160.46
2014-05-12,161.97
2014-05-13,162.12
2014-05-14,161.33
2014-05-15,159.89
2014-05-16,160.52
2014-05-19,161.06
2014-05-20,160.01
2014-05-21,161.38
2014-05-22,161.82
2014-05-23,162.5
2014-05-27,163.44
2014-05-28,163.27
2014-05-29,164.23
2014-05-30,164.44
2014-06-02,164.67
2014-06-03,164.56
2014-06-04,164.85
2014-06-05,165.97
2014-06-06,166.77
2014-06-09,166.92
2014-06-10,166.96
2014-06-11,166.42
2014-06-12,165.17
2014-06-13,165.7
2014-06-16,165.84
2014-06-17,166.3
2014-06-18,167.52
2014-06-19,167.73
2014-06-20,168.06
2014-06-23,167.99
2014-06-24,166.99
2014-06-25,167.72
2014-06-26,167.63
2014-06-27,167.92
2014-06-30,167.87
2014-07-01,169.04
2014-07-02,169.16
2014-07-03,170.03
2014-07-07,169.46
2014-07-08,168.38
2014-07-09,169.07
2014-07-10,168.44
2014-07-11,168.66
2014-07-14,169.48
2014-07-15,169.19
2014-07-16,169.85
2014-07-17,167.85
2014-07-18,169.61
2014-07-21,169.25
2014-07-22,170.02
2014-07-23,170.42
2014-07-24,170.42
2014-07-25,169.59
2014-07-28,169.67
2014-07-29,168.94
2014-07-30,168.94
2014-07-31,165.55
2014-08-01,165.14
2014-08-04,166.33
2014-08-05,164.64
2014-08-06,164.75
2014-08-07,163.83
2014-08-08,165.74
2014-08-11,166.22
2014-08-12,166.02
2014-08-13,167.17
2014-08-14,167.92
2014-08-15,167.87
2014-08-18,169.26
2014-08-19,170.18
2014-08-20,170.62
2014-08-21,171.09
2014-08-22,170.83
2014-08-25,171.74
2014-08-26,171.89
2014-08-27,171.86
2014-08-28,171.72
2014-08-29,172.16
2014-09-02,172.12
2014-09-03,172.04
2014-09-04,171.74
2014-09-05,172.55
2014-09-08,172.14
2014-09-09,170.98
2014-09-10,171.68
2014-09-11,171.85
2014-09-12,170.8
2014-09-15,170.7
2014-09-16,172
2014-09-17,172.23
2014-09-18,173.1
2014-09-19,172.92
2014-09-22,171.61
2014-09-23,170.63
2014-09-24,172.04
2014-09-25,169.25
2014-09-26,170.6
2014-09-29,170.28
2014-09-30,169.76
2014-10-01,167.53
2014-10-02,167.52
2014-10-03,169.38
2014-10-06,169.18
2014-10-07,166.59
2014-10-08,169.49
2014-10-09,166.09
2014-10-10,164.23
2014-10-13,161.51
2014-10-14,161.78
2014-10-15,160.58
2014-10-16,160.48
2014-10-17,162.46
2014-10-20,164.06
2014-10-21,167.24
2014-10-22,166.11
2014-10-23,168.02
2014-10-24,169.28
2014-10-27,169.06
2014-10-28,170.99
2014-10-29,170.8
2014-10-30,171.91
2014-10-31,173.86
2014-11-03,173.96
2014-11-04,173.32
2014-11-05,174.45
2014-11-06,175.16
2014-11-07,175.32
2014-11-10,175.84
2014-11-11,176
2014-11-12,175.87
2014-11-13,176.02
2014-11-14,176.08
2014-11-17,176.18
2014-11-18,177.21
2014-11-19,176.87
2014-11-20,177.21
2014-11-21,178.19
2014-11-24,178.66
2014-11-25,178.61
2014-11-26,179.01
2014-11-28,178.64
2014-12-01,177.41
2014-12-02,178.54
2014-12-03,179.2
2014-12-04,179.02
2014-12-05,179.35
2014-12-08,178.12
2014-12-09,177.99
2014-12-10,175.2
2014-12-11,176.01
2014-12-12,173.15
2014-12-15,171.98
2014-12-16,170.62
2014-12-17,174.1
2014-12-18,178.22
2014-12-19,179.04
2014-12-22,179.85
2014-12-23,180.11
2014-12-24,180.09
2014-12-26,180.68
2014-12-29,180.93
2014-12-30,179.95
2014-12-31,178.08
2015-01-02,178.08
2015-01-05,174.94
2015-01-06,173.23
2015-01-07,175.41
2015-01-08,178.49
2015-01-09,176.97
2015-01-12,175.68
2015-01-13,175.2
2015-01-14,174.18
2015-01-15,172.54
2015-01-16,174.66
2015-01-20,175.11
2015-01-21,176.03
2015-01-22,178.72
2015-01-23,177.75
2015-01-26,178.09
2015-01-27,175.78
2015-01-28,173.45
2015-01-29,175.12
2015-01-30,172.95
2015-02-02,174.94
2015-02-03,177.51
2015-02-04,176.89
2015-02-05,178.7
2015-02-06,178.19
2015-02-09,177.39
2015-02-10,179.27
2015-02-11,179.4
2015-02-12,181.06
2015-02-13,181.86
2015-02-17,182.14
2015-02-18,182.18
2015-02-19,182.07
2015-02-20,183.17
2015-02-23,183.12
2015-02-24,183.66
2015-02-25,183.46
2015-02-26,183.26
2015-02-27,182.62
2015-03-02,183.82
2015-03-03,183.05
2015-03-04,182.27
2015-03-05,182.47
2015-03-06,179.9
2015-03-09,180.66
2015-03-10,177.7
2015-03-11,177.28
2015-03-12,179.56
2015-03-13,178.47
2015-03-16,180.9
2015-03-17,180.29
2015-03-18,182.43
2015-03-19,181.59
2015-03-20,183.24
2015-03-23,182.91
2015-03-24,181.85
2015-03-25,179.18
2015-03-26,178.74
2015-03-27,179.1
2015-03-30,181.34
2015-03-31,179.76
2015-04-01,179.16
2015-04-02,179.71
2015-04-06,180.96
2015-04-07,180.5
2015-04-08,181.14
2015-04-09,181.93
2015-04-10,182.93
2015-04-13,182.09
2015-04-14,182.43
2015-04-15,183.27
2015-04-16,183.2
2015-04-17,181.07
2015-04-20,182.73
2015-04-21,182.54
2015-04-22,183.45
2015-04-23,183.91
2015-04-24,184.29
2015-04-27,183.56
2015-04-28,184.13
2015-04-29,183.39
2015-04-30,181.56
2015-05-01,183.46
2015-05-04,184.02
2015-05-05,181.89
2015-05-06,181.15
2015-05-07,181.89
2015-05-08,184.26
2015-05-11,183.39
2015-05-12,182.85
2015-05-13,182.91
2015-05-14,184.82
2015-05-15,185.01
2015-05-18,185.57
2015-05-19,185.48
2015-05-20,185.35
2015-05-21,185.91
2015-05-22,185.51
2015-05-26,183.52
2015-05-27,185.22
2015-05-28,185.04
2015-05-29,183.83
2015-06-01,184.25
2015-06-02,184.06
2015-06-03,184.57
2015-06-04,183.08
2015-06-05,182.7
2015-06-08,181.57
2015-06-09,181.52
2015-06-10,183.68
2015-06-11,184.24
2015-06-12,182.9
2015-06-15,182.06
2015-06-16,183.12
2015-06-17,183.43
2015-06-18,185.26
2015-06-19,184.17
2015-06-22,185.43
2015-06-23,185.56
2015-06-24,184.23
2015-06-25,183.67
2015-06-26,183.67
2015-06-29,179.79
2015-06-30,180.25
2015-07-01,181.62
2015-07-02,181.48
2015-07-06,180.95
2015-07-07,182.07
2015-07-08,178.98
2015-07-09,179.3
2015-07-10,181.59
2015-07-13,183.62
2015-07-14,184.43
2015-07-15,184.35
2015-07-16,185.76
2015-07-17,185.98
2015-07-20,186.07
2015-07-21,185.34
2015-07-22,184.98
2015-07-23,183.91
2015-07-24,182
2015-07-27,180.96
2015-07-28,183.16
2015-07-29,184.45
2015-07-30,184.48
2015-07-31,184.17
2015-08-03,183.6
2015-08-04,183.24
2015-08-05,183.87
2015-08-06,182.47
2015-08-07,182
2015-08-10,184.3
2015-08-11,182.61
2015-08-12,182.78
2015-08-13,182.57
2015-08-14,183.29
2015-08-17,184.3
2015-08-18,183.74
2015-08-19,182.29
2015-08-20,178.47
2015-08-21,172.78
2015-08-24,165.76
2015-08-25,163.73
2015-08-26,170.25
2015-08-27,174.4
2015-08-28,174.4
2015-08-31,172.85
2015-09-01,167.6
2015-09-02,170.96
2015-09-03,171.1
2015-09-04,168.46
2015-09-08,172.75
2015-09-09,170.45
2015-09-10,171.4
2015-09-11,172.13
2015-09-14,171.46
2015-09-15,173.71
2015-09-16,175.22
2015-09-17,174.74
2015-09-18,171.95
2015-09-21,172.8
2015-09-22,170.57
2015-09-23,170.25
2015-09-24,169.73
2015-09-25,169.61
2015-09-28,165.35
2015-09-29,165.44
2015-09-30,168.61
2015-10-01,169.08
2015-10-02,171.52
2015-10-05,174.6
2015-10-06,174.04
